qoi	mean	sd	bulk_ess	tail_ess	split_rhat
sigma(time=28.6)	0.6245009189402335	0.11487506982533356	4328.299866811637	6115.663596987227	1.0080843123626342
sigma(time=29.4)	0.6579696460544615	0.1310155724377584	6943.684618031013	7722.698775449278	1.0046264235133866
sigma(time=30.2)	0.6921509557794252	0.14849596828083428	5142.797445238084	4532.0325305156875	1.0048226035229166
sigma(time=31.0)	0.7252937573827138	0.16384959329399912	3047.8185926141578	2852.0048461972756	1.0040817926307153
sigma(time=31.2)	0.7331557369345075	0.16691823801674358	2710.380029229732	2588.471183525791	1.003605646121253
sigma(time=32.0)	0.7617167253668143	0.17486493681415938	1804.7178371511563	2010.353014662282	1.001959737560263
sigma(time=32.8)	0.7837223838348752	0.17519859095346146	1299.25877583797	2293.034073385277	1.0009503361145486
sigma(time=33.4)	0.7944680936406036	0.17106936501093836	910.044562973282	3562.1159662784953	1.001596363330549
sigma(time=33.8)	0.7983863426168107	0.167004985453728	696.4016040788966	4838.689012358228	1.0022914565303123
sigma(time=34.4)	0.7988138530380283	0.16053707930713645	425.0725604713924	7499.5093439885295	1.0038112945268751
sigma(time=34.8)	0.7951741926108261	0.15699635977505408	318.0935149299343	503.19953056451044	1.0050869411599517
sigma(time=35.2)	0.7882064405018206	0.15473165983882725	249.42699028147047	450.63139438326897	1.006513688234755
sigma(time=35.4)	0.7834389354823256	0.15416667054250197	226.08199136158248	447.2478257111256	1.0071499522165972
sigma(time=35.6)	0.7778048185702119	0.15397841656231567	208.05877598487882	450.74782552999557	1.0078073764859672
sigma(time=36.2)	0.7557153448318626	0.15522179831426092	177.4459537772315	83.483588571742	1.0092309398002512
sigma(time=38.0)	0.648894054681306	0.15496929704761023	199.0616190337788	434.09294065087977	1.008921481289956
sigma(time=39.2)	0.5597317802128478	0.13740989869479972	297.2385546664241	2449.985820584384	1.0067140207701937
sigma(time=39.4)	0.5449182427181409	0.13357882992614004	332.3883163912054	4649.360933497362	1.0062119176967195
sigma(time=40.0)	0.5019972496313405	0.1219505252384737	531.2710550168173	5907.882246246217	1.0046506391517436
sigma(time=40.4)	0.4752072754537101	0.114682345793877	825.1807977134239	5434.578135256605	1.00366745649411
sigma(time=41.6)	0.406770045103212	0.09812483940864611	4188.77660360338	4384.630378277358	1.006821470063945
sigma(time=42.4)	0.37221354790962763	0.0919709058067242	4281.702151646332	4938.37535040044	1.0108305948104168
sigma(time=42.8)	0.3582186874566999	0.09019860336629863	3867.6084506146685	5139.423606337973	1.0062937236327782
sigma(time=43.0)	0.35200186428900176	0.08959914894261256	3616.4884034559445	5529.892111633681	1.0056130230479576
sigma(time=44.0)	0.3280678081839248	0.08895866926318437	1436.3971047285227	5882.742003817918	1.0006244123521848
sigma(time=44.4)	0.3214871409474005	0.0895479666453599	946.2976492105141	6091.73762059393	1.001127050019545
sigma(time=45.0)	0.31434522723839853	0.09101955994929722	658.2484973726253	5794.228242405394	1.0018564082872834
sigma(time=46.6)	0.30777882142683627	0.09744231876098237	441.3794021567593	7155.519437673733	1.004588511836662
sigma(time=47.8)	0.3103087950590437	0.10469679304737245	461.2400318851479	6408.846791568421	1.0035699732963077
sigma(time=48.8)	0.31355676434075713	0.11121614833121807	564.7125693895905	6658.937985283604	1.0032005825468102
sigma(time=50.6)	0.3121561718940689	0.11715550412232151	1887.508828261251	5944.370981345874	1.0013803592390784
sigma(time=52.0)	0.2994513495926265	0.11305265310202037	3921.0649380777063	5882.559675524336	1.0084055464971988
sigma(time=53.2)	0.28326863093217985	0.11379109803709846	2205.283770556241	6487.252018876498	1.0005179145241856
sigma(time=55.0)	0.26451565978199243	0.14382573737741777	296.12226830522457	4837.538278840947	1.0046899515623697
sigma(time=55.4)	0.2631372244403342	0.1555588059681233	260.21645351190375	2189.8331461037465	1.0053579040209677
sigma(time=57.6)	0.28742998023014377	0.2672658921454624	255.7546274402699	4209.456599664961	1.0058344727867459
