arm	retained_draws	min_bulk_ess	limiting_parameter	min_tail_ess	max_split_rhat	divergences	divergence_percent	sampling_gradients	transition_gradients	all_gradient_calls	min_bulk_ess_per_1000_sampling_gradients	min_bulk_ess_per_1000_all_gradients	min_total_coefficient_ess_per_1000_gradients	min_common_bulk_ess_per_1000_gradients	fit_seconds	compile_seconds
s2z_cp_whmc	2000	1838.8996950751584	log_intercept_mixture_precision	893.9277536632397	1.0030510892556586	0	0.0	58456	188415	188667	31.457843421978215	9.746800951280077	39.470101737095725	35.406073815784225	50.67289027	22.370675673
