arm	recovery_seed	parameter	conditional_noise_variance_fraction	conditional_mean_bulk_ess	recovered_bulk_ess	conditional_mean_mean_ess	recovered_mean_ess	conditional_mean_mcse	recovered_mcse	predicted_recovered_mcse	recovered_mean	conditional_mean	posterior_sd_from_total_variance
brms_gaussian_refreshed	101	population_intercept_at_mean_load	0.9996493877444629	2054.1936622127587	2074.895853499654	2057.3971133768755	2068.9960489229197	0.22214870218339167	12.199485106446364	12.03295175140927	5630.7986489789355	5618.558304766695	538.1325935619077
brms_gaussian_refreshed	101	population_load	0.849113120308425	2009.8905196003525	2022.5181464138946	1998.220752876048	2012.504989236191	0.13484804001635936	0.35589030809619215	0.3470202406685792	59.3337834945113	58.985621434495506	15.518174539826372
brms_gaussian_refreshed	101	log_tau_intercept	0.0	142.04985843099809	142.04985843099809	154.46947879571948	154.46947879571948	0.012683194210680714	0.012683194210680714	0.012683194210680714	7.79863149065233	7.79863149065233	0.1576340316427604
brms_gaussian_refreshed	101	log_tau_load	0.0	460.87480303894426	460.87480303894426	457.1053461665094	457.1053461665094	0.010151451755421296	0.010151451755421296	0.010151451755421296	4.111207671463991	4.111207671463991	0.21703826315576014
brms_gaussian_refreshed	101	log_sigma_intercept	0.0	1758.9648775588355	1758.9648775588355	1751.5252009440683	1751.5252009440683	0.00035260534565845333	0.00035260534565845333	0.00035260534565845333	6.051494169134143	6.051494169134143	0.01475696636062145
brms_gaussian_refreshed	101	log_sigma_subj_slope	0.0	2632.663336007037	2632.663336007037	2631.387054799441	2631.387054799441	5.5173891736945504e-5	5.5173891736945504e-5	5.5173891736945504e-5	0.07817435376450198	0.07817435376450198	0.002830257730444975
brms_gaussian_refreshed	101	deviation_intercept[701]	0.9907187467837171	1970.9664345366855	2067.607025841238	1978.8914200911156	2061.038197929699	1.1684424183977116	12.252047276506321	12.064837756705954	-4869.675201305946	-4858.303230777506	539.5292406722111
brms_gaussian_refreshed	101	deviation_intercept[702]	0.9953257606335766	2313.814788988912	2083.855049225283	2299.5792441009235	2077.8734444112697	0.7674301185999389	12.209338263599223	12.032622382401136	-3928.358599785424	-3916.986629256984	538.2791466211944
brms_gaussian_refreshed	101	deviation_intercept[703]	0.9946332235891943	1798.8070080278599	2073.2636152475666	1791.528410133159	2061.932014058005	0.931973573289197	12.220960123269833	12.044236262704079	-3648.2873721723854	-3636.915401643945	538.4665088438024
brms_gaussian_refreshed	101	deviation_intercept[704]	0.9938323545511886	2124.414351318426	2065.978912323357	2141.4522763586738	2060.764221179317	0.9141955683883528	12.240214154922517	12.042873658217434	-667.0781643977131	-655.706193869273	538.6834238547675
brms_gaussian_refreshed	101	deviation_intercept[705]	0.9920872488216005	2217.027782441642	2060.918796702574	2206.7568747368573	2056.101220084898	1.0209436072496418	12.224232414152995	12.051447143796068	-1362.4327790945904	-1351.0608085661502	539.1569943480799
brms_gaussian_refreshed	101	deviation_intercept[706]	0.9918431263768169	1900.3401325495445	2076.704354373612	1855.612086570298	2067.3473552542555	1.1305426581907432	12.211569475020722	12.061226269020718	29.657577866892606	41.02954839533269	539.2233416474402
