arm	recovery_seed	scope	min_bulk_ess	limiting_parameter	min_bulk_ess_per_1000_sampling_gradients	min_bulk_ess_per_1000_all_gradients
partial	107	original_physical46	1832.6945121012754	deviation_load[711]	60.63706035274204	52.86720452608537
partial	107	original_physical_plus_raw_intercepts48	1832.6945121012754	deviation_load[711]	60.63706035274204	52.86720452608537
partial	107	original_stan_ncp46	1768.3542211648744	z_load[711]	58.508278889785416	51.01119890281182
partial	108	original_physical46	1655.2779167106653	deviation_load[704]	54.76700359683249	47.74931969972495
partial	108	original_physical_plus_raw_intercepts48	1655.2779167106653	deviation_load[704]	54.76700359683249	47.74931969972495
partial	108	original_stan_ncp46	1603.5177977832134	z_load[704]	53.054453341159785	46.25621063241255
partial	109	original_physical46	1822.160594564252	deviation_load[701]	60.288532112369374	52.56333567657798
partial	109	original_physical_plus_raw_intercepts48	1822.160594564252	deviation_load[701]	60.288532112369374	52.56333567657798
partial	109	original_stan_ncp46	1861.8920324383469	z_load[701]	61.60309794991883	53.70945688681552
partial	110	original_physical46	1738.0043948675168	deviation_intercept[710]	57.50411576454198	50.135706307838134
partial	110	original_physical_plus_raw_intercepts48	1738.0043948675168	deviation_intercept[710]	57.50411576454198	50.135706307838134
partial	110	original_stan_ncp46	1770.6040098731614	z_intercept[706]	58.58271604927082	51.076097902070074
partial	111	original_physical46	1817.047303396111	deviation_load[715]	60.11935228282527	52.41583405631197
partial	111	original_physical_plus_raw_intercepts48	1817.047303396111	deviation_load[715]	60.11935228282527	52.41583405631197
partial	111	original_stan_ncp46	1842.4864563863412	z_load[711]	60.96103945163914	53.14966988941156
partial	112	original_physical46	1827.8372725619538	deviation_load[711]	60.476352321398686	52.72708915254007
partial	112	original_physical_plus_raw_intercepts48	1827.8372725619538	deviation_load[711]	60.476352321398686	52.72708915254007
partial	112	original_stan_ncp46	1850.3283901777515	z_load[711]	61.22049993970857	53.37588386827876
partial	113	original_physical46	1491.880832926203	deviation_load[711]	49.36080045414912	43.03585163924892
partial	113	original_physical_plus_raw_intercepts48	1491.880832926203	deviation_load[711]	49.36080045414912	43.03585163924892
partial	113	original_stan_ncp46	1487.1117034266715	z_load[711]	49.203007657049746	42.89827795034534
partial	114	original_physical46	1862.063883438624	deviation_load[711]	61.60878386178613	53.71441422254151
partial	114	original_physical_plus_raw_intercepts48	1862.063883438624	deviation_load[711]	61.60878386178613	53.71441422254151
partial	114	original_stan_ncp46	1832.9448407360699	z_load[711]	60.6453427983083	52.87442568326516
partial	115	original_physical46	1779.7044460144639	deviation_load[711]	58.88381570984859	51.33861553148514
partial	115	original_physical_plus_raw_intercepts48	1779.7044460144639	deviation_load[711]	58.88381570984859	51.33861553148514
partial	115	original_stan_ncp46	1807.3853704231954	z_load[711]	59.79967477578069	52.13711909142086
partial	116	original_physical46	1777.7149204277086	deviation_intercept[720]	58.81798969122911	51.28122426665057
partial	116	original_physical_plus_raw_intercepts48	1777.7149204277086	deviation_intercept[720]	58.81798969122911	51.28122426665057
partial	116	original_stan_ncp46	1814.8071477613692	z_load[711]	60.04523384599554	52.3512129395191
partial	117	original_physical46	1815.4784793348074	deviation_load[704]	60.067445716477216	52.37057864578571
partial	117	original_physical_plus_raw_intercepts48	1815.4784793348074	deviation_load[704]	60.067445716477216	52.37057864578571
partial	117	original_stan_ncp46	1785.3672100483088	z_load[704]	59.071175557448015	51.501967635386514
partial	118	original_physical46	1661.7072781106244	deviation_intercept[701]	54.979727306465875	47.934785614452906
partial	118	original_physical_plus_raw_intercepts48	1661.7072781106244	deviation_intercept[701]	54.979727306465875	47.934785614452906
partial	118	original_stan_ncp46	1689.9321565670111	population_intercept_at_mean_load	55.91358379324414	48.748980458287974
partial	119	original_physical46	1740.8481182364317	deviation_load[713]	57.598204017880875	50.21773836717336
partial	119	original_physical_plus_raw_intercepts48	1740.8481182364317	deviation_load[713]	57.598204017880875	50.21773836717336
partial	119	original_stan_ncp46	1773.3406241122243	z_load[713]	58.67326045898042	51.15504021554907
partial	120	original_physical46	1749.9360780368263	deviation_intercept[719]	57.89889088263719	50.479896095217974
