arm	recovery_seed	scope	min_bulk_ess	limiting_parameter	min_bulk_ess_per_1000_sampling_gradients	min_bulk_ess_per_1000_all_gradients
scaled_total	111	original_physical46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	111	original_physical_plus_raw_intercepts48	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	111	original_stan_ncp46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	112	original_physical46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	112	original_physical_plus_raw_intercepts48	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	112	original_stan_ncp46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	113	original_physical46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	113	original_physical_plus_raw_intercepts48	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	113	original_stan_ncp46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	114	original_physical46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	114	original_physical_plus_raw_intercepts48	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	114	original_stan_ncp46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	115	original_physical46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	115	original_physical_plus_raw_intercepts48	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	115	original_stan_ncp46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	116	original_physical46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	116	original_physical_plus_raw_intercepts48	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	116	original_stan_ncp46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	117	original_physical46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	117	original_physical_plus_raw_intercepts48	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	117	original_stan_ncp46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	118	original_physical46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	118	original_physical_plus_raw_intercepts48	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	118	original_stan_ncp46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	119	original_physical46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	119	original_physical_plus_raw_intercepts48	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	119	original_stan_ncp46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	120	original_physical46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	120	original_physical_plus_raw_intercepts48	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
scaled_total	120	original_stan_ncp46	98.87039931613431	log_tau_intercept	1.2097494043184014	1.126394450830914
