qoi	mean	sd	bulk_ess	tail_ess	split_rhat
mu(time=25.4)	-1.1963387491792534	0.12936047032559014	9251.068540265427	8891.63880430744	0.9999800463883561
mu(time=25.6)	-1.097959924336064	0.12816716506306083	9366.253179614801	9194.501223521045	0.9999731769027344
mu(time=26.0)	-0.9017773455761672	0.12726354614805827	9306.735209751909	8834.855344776903	0.9999566873573762
mu(time=26.2)	-0.804670476200814	0.12766273018256724	9254.138284320745	8653.778472178139	0.9999485406346316
mu(time=26.4)	-0.7086509570933259	0.12866547095574327	9147.733253439757	8850.338315100145	0.999945283799357
mu(time=27.0)	-0.4299957882978232	0.13514560702066394	8876.174815059037	8654.789269417352	1.0000660965207249
mu(time=27.2)	-0.34110668006130845	0.13831148163799298	8846.182690152176	8563.27256052165	1.0001603332977753
mu(time=27.6)	-0.17067838535283278	0.14574835411119927	8911.328804515806	7385.221455051635	1.000091041199221
mu(time=28.2)	0.0637626064520159	0.15857802630598214	9183.065645955203	6683.635083962318	1.00015680007572
mu(time=28.4)	0.13560485057861418	0.16304363963991722	9334.7629205292	6594.2248587057165	1.0003032474602225
mu(time=28.6)	0.2040618026618763	0.16751708952883135	9501.344785837096	6572.66184802104	1.0002464346719864
mu(time=29.4)	0.44175956254812737	0.18474623909795918	10569.229627489385	6691.374325695185	1.00021167349551
mu(time=30.2)	0.6174563223652552	0.19956592036598483	11799.425904158685	8487.221787359456	1.000174591572259
mu(time=31.0)	0.7278606925798781	0.21037280635111072	12474.021062134621	8655.14431278795	1.0003029388820601
mu(time=31.2)	0.7451817935392879	0.21226443963422675	12573.102656943565	8326.454254869675	1.0003212415650846
mu(time=32.0)	0.7745464666821094	0.2160969245638703	12824.306536981225	8083.437680131445	1.0003692124817405
mu(time=32.8)	0.7448161280200829	0.2141580848896587	12974.839952670396	8141.882863447967	1.000394387848554
mu(time=33.4)	0.6898234407036327	0.21007972353834067	13157.592097682553	8336.311025268704	1.0003799856523452
mu(time=33.8)	0.6408735960863219	0.20693987724610252	13338.725378923551	8382.016536564453	1.0003460998061764
mu(time=34.4)	0.5542994817578336	0.20285015968345327	13434.314854260212	8438.23224837313	1.000259973913025
mu(time=34.8)	0.4911816134047109	0.20111495647013006	13285.066678171796	7777.928028863827	1.000188665346297
mu(time=35.2)	0.42650837399341124	0.20039143978110494	12967.35168716143	7926.536339383977	1.0001151503706287
mu(time=35.4)	0.39431815134785436	0.20039477989634652	12702.805220083494	7829.171792705597	1.0000831176416423
mu(time=35.6)	0.3625992719624965	0.20060516181095353	12404.277086836912	8096.032841313588	1.0000497258227155
mu(time=36.2)	0.27284502043867753	0.2020113164904527	11486.712816048754	7441.82610896445	1.0000526295180168
mu(time=38.0)	0.09522940770668199	0.20008616014188543	10345.050191124277	7898.783225869593	1.0000048991558415
mu(time=39.2)	0.06870178719303836	0.18445959808618184	11163.876518686091	8268.298704012914	1.0000243689869068
mu(time=39.4)	0.07009775525026779	0.1807542844794056	11222.36517588193	8189.706899518753	1.0000363877441933
mu(time=40.0)	0.08080458021609085	0.16842049102950923	11330.259074078527	8235.727668743853	0.9999590470356315
mu(time=40.4)	0.09132247574368431	0.15967201435297737	11307.59721642717	8328.130449748114	0.9999876921076003
mu(time=41.6)	0.12112888927671042	0.13593847969485082	10694.972462559033	9059.605909837717	1.0002042126574242
mu(time=42.4)	0.12603124166591248	0.12640591520306216	10171.209432347685	8805.114019992781	1.0003453178509905
mu(time=42.8)	0.1213510521476433	0.124185813917803	10086.027517483562	8906.677097749338	1.00036490766314
mu(time=43.0)	0.11707802400406501	0.12368090463286344	10101.494264255494	8629.901201955081	1.000359515242935
mu(time=44.0)	0.07721058913269006	0.12572147157193037	10659.899251582774	8915.91474994781	1.0001982020121682
mu(time=44.4)	0.05388288826403873	0.12781526554005393	10967.750891483629	9233.070588838389	1.0001019750756108
mu(time=45.0)	0.013649525290276842	0.131283048834214	11240.046464698908	9023.426199571923	0.999986520127339
mu(time=46.6)	-0.09846386871571171	0.13799325903026147	10618.193373936358	8394.519338580321	1.0003602723600298
mu(time=47.8)	-0.15822338866954155	0.13997360723847757	9217.383491803306	7238.269564473643	1.000511333344914
mu(time=48.8)	-0.17991618755668956	0.14287191337815058	9329.79727596795	7632.189419761166	1.0004387197004876
mu(time=50.6)	-0.15727143162230992	0.15458503819873534	10147.032939507273	8218.988479283624	0.9999162064386349
mu(time=52.0)	-0.10368056017446292	0.15602387664859238	10358.491605285935	8072.356762100901	0.99996199699773
mu(time=53.2)	-0.0471010556932604	0.1460727041457364	10430.078827727793	8363.92047541142	0.9999426077294373
mu(time=55.0)	0.041149495234995365	0.13774900593862952	10416.253743851603	7515.345066507888	1.0001860201229134
mu(time=55.4)	0.06016901195755743	0.14189537805980248	10091.981697029287	7487.257749922095	1.0000456841146974
mu(time=57.6)	0.1521358601597702	0.2337007261050953	6768.930144226285	6153.999669660434	1.0000074565633545
sigma(time=2.4)	0.043117055969612704	0.02390836642194071	6138.705954678476	6624.874091096375	1.0002123262556348
sigma(time=2.6)	0.040137321078710736	0.021002980205967622	6407.609848335008	6650.10656724513	1.0002084571258647
sigma(time=3.2)	0.0329986912587875	0.01471972508281816	7349.634395626278	7199.098563750693	1.0001594868168142
sigma(time=3.6)	0.02944829113190031	0.01199656353779566	8052.197265339468	7442.7793821422665	1.0001139918092428
sigma(time=4.0)	0.026653242646806796	0.010074289413059784	8638.679904153913	8075.438584404722	1.00009676514284
sigma(time=6.2)	0.020236462706871003	0.0066540264466712065	8688.264698906147	7778.196273525113	0.9999002037127068
sigma(time=6.6)	0.020283974697519472	0.006687176668790367	8365.180903932729	7235.488423652569	0.999907620770755
sigma(time=6.8)	0.02043452842524062	0.006750009051923003	8218.966406283262	7125.084197211635	0.9999380838214262
sigma(time=7.8)	0.022559409329723064	0.007506279762542681	7656.747038089257	7033.793599546825	1.0001539593845372
sigma(time=8.2)	0.024144910031102668	0.00802171270993443	7504.74437457112	6812.655059606896	1.000173109507728
sigma(time=8.8)	0.027518482815422237	0.009046672720251867	7359.917666865153	6541.715143587979	1.0003816024774044
sigma(time=9.6)	0.03443409120081839	0.010941004904617779	7263.068314768145	6348.681912161108	1.0007018739429687
sigma(time=10.0)	0.03925765552222523	0.012141464676384476	7249.463322714717	6539.338208644303	1.0005716600614536
sigma(time=10.2)	0.04209356890888035	0.012810398183668357	7247.120070941002	6592.172685633608	1.000430061633764
sigma(time=10.6)	0.04875874365083597	0.014293274074052266	7214.495756131813	6938.824726630946	1.0004605041602628
sigma(time=11.0)	0.05697137023374755	0.01597937982109648	7221.6533612251	7232.812837693027	1.0004600639021837
sigma(time=11.4)	0.06703357878972553	0.01787984022354765	7282.768448816543	7025.099787378104	1.0004158207131473
sigma(time=13.2)	0.14450331237834826	0.02920548124977548	8389.17223685592	8442.173736795476	1.0003851621662634
sigma(time=13.6)	0.1707823893644391	0.032281285918690276	8754.121381616373	8753.28630448489	1.000385091637349
sigma(time=13.8)	0.18530247404047315	0.03387551682177453	8914.103654855891	8817.397774649951	1.0004686127046176
sigma(time=14.6)	0.2522010939994652	0.040528223378672894	9330.917788348996	8878.401624307986	1.0005325254944801
sigma(time=14.8)	0.27089286070127455	0.0422462083011823	9358.984238956176	9140.207581884224	1.0005161175497295
sigma(time=15.4)	0.33030473580076325	0.04753617590645768	9283.594710328041	8532.607249551436	1.0007532397717647
sigma(time=15.6)	0.35080397857754914	0.0493575491207238	9229.049646541327	8771.144229674874	1.001049077202805
sigma(time=15.8)	0.37140572068815647	0.0512176774551557	9163.482540710993	8800.561117482268	1.0010708957544878
sigma(time=16.0)	0.391945975940471	0.05312414714669967	9104.70311998166	8671.690512472918	1.0009287568117675
sigma(time=16.2)	0.41225404323589093	0.055085852209511815	9085.967426775554	8300.446840288218	1.001016517617899
sigma(time=16.4)	0.43215641445674036	0.0571134720641722	9077.117934783508	8690.713739706667	1.0007999825366318
sigma(time=16.6)	0.4514809897591201	0.0592201920684381	9108.788658124497	8571.412676645685	1.000647465729733
sigma(time=16.8)	0.47006141578904337	0.06142246148438815	9207.840885811038	8665.177589890072	1.0006614154681783
sigma(time=17.6)	0.5340445551648072	0.07163323294603015	9994.308261398812	8729.862197151182	1.0001441375171758
sigma(time=17.8)	0.5468868288246648	0.07465825717093724	10205.302663662489	8770.940970458156	1.0000868978423156
sigma(time=18.6)	0.5838944422505299	0.08895668520585186	10758.727609915317	9176.749633962383	1.0001420924852782
sigma(time=19.2)	0.5968450407035398	0.10120288695533859	10420.163774178329	8811.057799305963	1.0002919848755887
sigma(time=19.4)	0.5986227337677078	0.10527162485518257	10183.134267188352	8990.701176571416	1.000281212738569
sigma(time=19.6)	0.5992720626495116	0.1092132533064658	9936.910339177104	9307.796408427093	1.0003239295217514
sigma(time=20.2)	0.5954567079986185	0.11959481336095092	9217.149141340271	8956.797011118208	1.000263414805431
sigma(time=20.4)	0.5926179133598871	0.1223831137015329	9017.283172909056	8958.546965913065	1.0001954087920983
sigma(time=21.2)	0.5762614331010341	0.12922412732065905	8404.69337882766	8698.155362797335	1.0001334614642692
sigma(time=21.4)	0.5714231695250536	0.12978943401834123	8303.759536642561	8453.002886733719	1.000145664570629
sigma(time=21.8)	0.5614853259424605	0.1295716133819665	8163.550630929019	8451.339029581419	1.0002053894774474
sigma(time=22.0)	0.5565463176801906	0.12882271961231767	8115.121035330123	8391.618387847137	1.000180009715697
sigma(time=23.2)	0.531477030063853	0.1171120947705643	8233.10796277717	8784.787427981159	1.000336192670339
sigma(time=23.4)	0.5285413790527008	0.11428602542079776	8314.42737294638	8947.084719893686	1.000393006614306
sigma(time=24.0)	0.5226019754011682	0.10516286995147257	8692.969711410635	9086.238040327442	1.0003199316150067
sigma(time=24.2)	0.5216546046718163	0.10207948898062587	8876.671319236113	8943.162647083143	1.0003962529460673
sigma(time=24.6)	0.5213960828560034	0.0962031073172556	9315.47482831359	8685.378296461433	1.0002706138977837
sigma(time=25.0)	0.5233545240711979	0.09115382596193931	9774.439779156386	8353.106963521737	1.0002804260837286
sigma(time=25.4)	0.5275099320212342	0.08746335557344284	10132.181783470369	8263.402970092164	1.0003392832652023
sigma(time=25.6)	0.530386835219154	0.0862722280427141	10253.124722555413	8293.15529662393	1.000358759526943
sigma(time=26.0)	0.5376568703716829	0.08537895443028022	10339.49818401351	8566.988784332823	1.0001650477308437
sigma(time=26.2)	0.5420076810108758	0.08569588979231725	10317.069956463058	8537.342724448952	1.000101616087793
sigma(time=26.4)	0.5468033662449455	0.08650317269588281	10260.97993293729	8922.013301112334	1.0000892723275878
sigma(time=27.0)	0.5635904832720589	0.09147766768960837	9643.245405061376	9269.104146084688	0.9999849530751758
sigma(time=27.2)	0.569893694617022	0.09382593316342598	9605.651221273454	8751.722374139628	0.999924084524085
sigma(time=27.6)	0.5833981981596565	0.09928800757739313	9567.032830469754	9340.06157342903	0.9999131206965394
sigma(time=28.2)	0.6055277724026924	0.10897267166046765	9795.388721561354	9525.570110787428	0.9999418280810403
sigma(time=28.4)	0.6133134113872724	0.11253725426940235	9880.96338347069	9505.2388984283	0.9999504674561008
sigma(time=28.6)	0.6212690212271118	0.11625505121058587	9977.859023465537	9317.56645628541	0.9999396343972112
sigma(time=29.4)	0.6543867462933108	0.1323594202628056	10258.806215498831	9269.960836740065	1.0000993918931183
sigma(time=30.2)	0.6884969187451113	0.14894141356725898	10265.026791849965	8962.626091816204	1.0001849557153355
sigma(time=31.0)	0.7217977225335362	0.16300386123832636	10146.648178493491	8484.529173794977	1.0001322861749795
sigma(time=31.2)	0.7297377295065091	0.1657587350506989	10131.848354951911	8394.751429838483	1.0001025975282334
sigma(time=32.0)	0.7587850816526921	0.17267857498924402	10086.096038770398	8084.690593204975	1.0000270280966268
sigma(time=32.8)	0.7815576048629497	0.17247933551227448	10156.506900508257	8335.372270949658	0.9999415815626583
sigma(time=33.4)	0.7930290523351736	0.16823866038577978	10354.863069944813	8163.513665365474	0.9999161100844426
sigma(time=33.8)	0.7974790399889805	0.1641531778418247	10320.640322373833	8404.107898155913	0.9999449292789062
sigma(time=34.4)	0.7987453042434111	0.15753265273817857	10451.750550734248	8740.424066261088	1.0001861368314005
sigma(time=34.8)	0.7956818266938057	0.15367685787654242	10434.390508826897	8146.399784979885	1.000268905655396
sigma(time=35.2)	0.789303281451048	0.15085479970925092	10295.044991747634	7970.160273466405	1.0002821007274743
sigma(time=35.4)	0.7848367433105758	0.14992143238781525	10207.602439735854	7755.986371196543	1.000163091730567
sigma(time=35.6)	0.77950895722987	0.1493168089810623	10112.925149287337	7809.029843401147	1.0000338301436857
sigma(time=36.2)	0.7583772952638282	0.14919634132371848	9824.39988362049	7588.115467504147	0.9999457964236493
sigma(time=38.0)	0.6545117500238814	0.14778036007575115	9756.992688951108	7493.697324491597	1.0001510798199518
sigma(time=39.2)	0.5664274689122174	0.13295583835764674	9901.161311840515	7934.6629231575735	1.000199958560159
sigma(time=39.4)	0.5516499774832339	0.12974531093086641	9902.34772973104	7933.498308284237	1.0001474189098312
sigma(time=40.0)	0.5085506609209667	0.12004497669731114	9888.8890718986	8451.250069254134	0.9999939099217711
sigma(time=40.4)	0.481400381730296	0.11399182130875044	9859.696328996162	8218.094826761853	1.000094097003743
sigma(time=41.6)	0.4108201951255607	0.09976937321471475	9828.32243045749	8138.511766540862	0.9999505023314573
sigma(time=42.4)	0.3741313621224266	0.0936515350404262	9673.080042724767	8059.697081781526	0.9999720600240208
sigma(time=42.8)	0.3589294390894131	0.09145463109840875	9637.475108281114	8214.0242315319	0.9999917730955954
sigma(time=43.0)	0.3520855226438683	0.09054873367566792	9636.271286080202	8214.37098292258	1.0000002814589757
sigma(time=44.0)	0.3249244481115036	0.08775367559789972	9831.293207745324	8399.656765271018	1.000038942219838
sigma(time=44.4)	0.317079341713892	0.087389575891245	10019.022709218189	8499.471602347308	1.00004520371789
sigma(time=45.0)	0.30815722417342595	0.08762720707845047	10350.435951246975	8308.067299350298	1.000049589974867
sigma(time=46.6)	0.2980081133798696	0.09303808655881274	11650.353516003313	8544.161536143576	0.9999781284127862
sigma(time=47.8)	0.29933653339534	0.1013622604526883	12004.45444543535	9111.418523676877	0.9999172569608362
sigma(time=48.8)	0.30284895436988857	0.10985558398276696	11658.384909938173	8535.73354304952	1.0000492392718507
sigma(time=50.6)	0.30538864228495083	0.1228002355425633	10621.963764114706	8444.686861725822	1.0000675636446532
sigma(time=52.0)	0.29790199076458973	0.12108562152672335	10130.837395509796	8196.566171188579	1.0000169755127863
sigma(time=53.2)	0.2863486077614265	0.11740618350088752	9415.105427072713	8474.291331680819	1.000162869284271
sigma(time=55.0)	0.2734294439336514	0.13933719393607336	5897.668398705299	6962.713437827201	0.999903737371589
sigma(time=55.4)	0.2731243031803959	0.1499030934387978	5094.38796606028	5220.70319801991	0.9999692067690806
sigma(time=57.6)	0.3023266896209906	0.2586827885587372	3110.0903283401835	3747.898148790783	1.0003506913665976
