parameter	mean	sd	bulk_ess	tail_ess	split_rhat
log_tau_intercept	7.818563980551478	0.16036185263437125	5127.31960076799	1549.7107902022397	1.001435970849935
log_tau_load	4.1023557215480615	0.2279943023657553	2066.372452246008	1612.2732987802706	1.0008711503602616
log_sigma_intercept	6.051551557294429	0.015420902328938153	4885.232025246758	1500.8649907876786	0.9996882057706585
log_sigma_subj_slope	0.0782354646565424	0.002749513715613178	4555.382317021013	1434.2289191013278	0.9995468281269526
total_intercept[701]	612.5337086311379	52.176459137955895	1898.1096092410087	1640.8241727710295	1.0003866383362188
total_intercept[702]	1554.4216221414538	34.43785525793849	2040.047468006288	1670.1063127131258	1.0023045964381883
total_intercept[703]	1836.0111156204184	36.636204729459934	1653.5830717221024	1490.658392403967	1.0012876159103687
total_intercept[704]	4815.541822720671	40.67327550237685	1997.7628244999744	1451.7019514475435	1.0000522285039568
total_intercept[705]	4119.296637591127	46.30614210814184	2747.6180489635185	1326.1523575551926	1.000259887733462
total_intercept[706]	5511.334888851647	46.403773379642004	2220.6941787318783	1718.377321656227	0.9997979664167526
total_intercept[707]	5381.1652146721	49.23308610637743	2016.5739863823044	1795.0355755930693	1.0002836690742372
total_intercept[708]	5018.384679961303	53.62433072826529	1923.4564191701534	1475.5847875426145	1.0008163784526793
total_intercept[709]	4326.102690982254	58.70045712416108	1824.0273769234886	1347.8298476005803	0.9999763668063503
total_intercept[710]	5654.032153484975	62.262813554116356	1676.2860748270589	1519.2450606474913	1.0004060292063903
total_intercept[711]	3732.8461524749805	66.54750560484179	2317.9669778535117	1443.6930884348603	1.004471487396936
total_intercept[712]	6562.383014324115	75.75698475461927	1852.8868628294927	1538.2651204080419	0.9995889926422328
total_intercept[713]	9361.547842806958	78.68375292692187	2165.3602829926635	1625.9265426628363	1.0010083654346738
total_intercept[714]	5618.291850195316	79.3932279300898	2415.739225014382	1908.638740875448	1.0042194909526365
total_intercept[715]	6386.590814774968	89.3660538694978	1944.899130430329	1475.3279780274565	1.0000813595919031
total_intercept[716]	6239.863196907511	124.42594266368317	1981.4830185207315	1519.195302436456	0.999908149420878
total_intercept[717]	6957.321158291835	104.18774585076591	1701.4890899533964	1797.2374801151095	0.9995846299927823
total_intercept[718]	6779.9535498308815	115.51549827612777	1782.683251637113	1670.4009644074395	1.0035531975094951
total_intercept[719]	10156.33697980038	115.38260209963674	2513.9661941431286	1571.9673837381895	1.0000159130811521
total_intercept[720]	8773.74324139136	125.91215711977678	2356.0137625462553	1522.6990883196606	1.001130510146052
total_load[701]	36.10862559440195	17.36487146017741	2151.9603274961673	1556.0181798499502	0.9995519210329138
total_load[702]	22.649501501356077	11.460989547853021	2166.319964120345	1485.0821653923538	0.9998171278231213
total_load[703]	20.273573766234964	11.982388658066519	1681.3671298922757	1610.4840241362713	0.9997585397058212
total_load[704]	69.66640378074091	13.492035873814794	2163.0541768151634	1747.9232600952537	1.0003172333599086
total_load[705]	37.672622762996994	15.089004360391646	2539.037140437917	1510.5700580995385	1.0006458731990338
total_load[706]	52.843973577405606	15.035118974677554	2125.4457415650213	1497.9498891357127	1.0001847870680614
total_load[707]	58.24322067655751	16.114382357317105	1862.1335638334933	1592.3373555661906	0.9998105663400089
total_load[708]	34.10346728805984	17.35633186272308	1942.0707783591117	1321.5970684127378	0.9998766652458618
total_load[709]	15.063332432997452	18.85181380384063	1833.131975378584	1380.7094040160484	0.9995399433919995
total_load[710]	-14.980962470471372	20.34822998367241	1670.5781926976138	1554.4634664641776	0.9999951489502968
total_load[711]	73.08717123755632	21.450504725810692	2607.517089053855	1336.0520623057116	1.0021013726690855
total_load[712]	175.01030592739448	25.215606241991928	1683.5039032929	1496.8733824989201	0.9998807106213558
total_load[713]	44.4721319100638	25.100009137088346	2015.4619484416446	1586.669406033999	0.9999186990309822
total_load[714]	55.917782384554656	25.409254193749025	2389.2811818490177	1839.7110167617172	1.0036641100489185
total_load[715]	16.656091300787573	28.495196609638974	1967.582081982416	1413.4682475078826	0.9997832379552773
total_load[716]	23.848430213236448	37.83114460122825	1926.2415357715142	1592.948352900657	1.0012310130488442
total_load[717]	150.94500117754774	33.5585744326628	1638.9030352180619	1692.6073006585423	0.9999386228259487
total_load[718]	170.92972835392348	37.13404576968955	1569.1911004774988	1581.1081298890679	1.0025010622961303
total_load[719]	28.312953220636228	35.708772260317176	2353.8081077461843	1359.9130029056225	0.9996624109265982
total_load[720]	103.07471315673561	38.07748369503397	2467.330383319729	1751.5593972801023	1.0004373213348339
