arm	parameter	mean	baseline_mean	mcse	baseline_mcse	z
stan_ncp_native	population_mean	-1.1083659976379834	-1.1027416024678596	0.0037190315684992132	0.003250205071870694	1.1387415278966142
stan_ncp_native	between_trial_sd	0.3747345748296128	0.38142224534326635	0.003829053398910064	0.00404788995480223	1.2002303560073802
stan_ncp_native	trial_1_total	-1.2336894161272305	-1.233626020067681	0.0019213095493613986	0.0019351469428597777	0.023248023221650985
stan_ncp_native	trial_2_total	-1.0533503959728006	-1.0528132323613693	0.002355580464128392	0.002355026728885571	0.1612666962292015
stan_ncp_native	trial_3_total	-0.7994231078899553	-0.7919474009524416	0.0033159580681442003	0.003486939302245214	1.5535892892666614
stan_ncp_native	trial_4_total	-1.157866341536845	-1.1612318542776192	0.0026948719790646503	0.002595638854021997	0.8994815217024785
stan_ncp_native	trial_5_total	-0.9988577736487079	-0.9959567246359183	0.001633749156626071	0.0016467022021930226	1.2506421915167723
stan_ncp_native	trial_6_total	-1.0244968176440619	-1.0281277786786003	0.0034197447122086134	0.003316409636566387	0.7622079281411981
stan_ncp_native	trial_7_total	-1.586138895389558	-1.5909844343098132	0.00434588741390657	0.004550538789588435	0.7700636531976298
stan_ncp_native	trial_8_total	-1.0313599101736501	-1.0279254189230251	0.0027187625361401874	0.002751422375911833	0.8879073771866276
total_cp	population_mean	-1.1014212072168559	-1.1027416024678596	0.0021765748164700844	0.003250205071870694	0.3375511821967188
total_cp	between_trial_sd	0.39351126760713134	0.38142224534326635	0.0034774952330490928	0.00404788995480223	2.2653405025544386
total_cp	trial_1_total	-1.2363053739680872	-1.233626020067681	0.0022078823398655623	0.0019351469428597777	0.9126160105551125
total_cp	trial_2_total	-1.0523518095436353	-1.0528132323613693	0.0027020093907097697	0.002355026728885571	0.1287354363859239
total_cp	trial_3_total	-0.7798211230908242	-0.7919474009524416	0.003677290230124179	0.003486939302245214	2.3928737290422046
total_cp	trial_4_total	-1.1607230839383933	-1.1612318542776192	0.003204132203313891	0.002595638854021997	0.12338112796603862
total_cp	trial_5_total	-0.9897541725835021	-0.9959567246359183	0.0019413958837659457	0.0016467022021930226	2.436471097830931
total_cp	trial_6_total	-1.02459911919925	-1.0281277786786003	0.00417862183686614	0.003316409636566387	0.6614491665022423
total_cp	trial_7_total	-1.606533487162448	-1.5909844343098132	0.004785751680772092	0.004550538789588435	2.3545439497632272
total_cp	trial_8_total	-1.0221250843672196	-1.0279254189230251	0.0031811830036118025	0.002751422375911833	1.3790691831680284
total_ncp	population_mean	-1.1035947014197192	-1.1027416024678596	0.001741738604579269	0.003250205071870694	0.23135031342311188
total_ncp	between_trial_sd	0.3702943579657493	0.38142224534326635	0.009094573620018875	0.00404788995480223	1.1178490548966329
total_ncp	trial_1_total	-1.2303979517943415	-1.233626020067681	0.00229126061982742	0.0019351469428597777	1.0763415863780947
total_ncp	trial_2_total	-1.055960323215783	-1.0528132323613693	0.0024952957926074235	0.002355026728885571	0.9172170684804215
total_ncp	trial_3_total	-0.8018477633381602	-0.7919474009524416	0.007663117900354129	0.003486939302245214	1.1759334310868166
total_ncp	trial_4_total	-1.160953976665779	-1.1612318542776192	0.003120962292426685	0.002595638854021997	0.06845491675004595
total_ncp	trial_5_total	-0.9966873280416927	-0.9959567246359183	0.002576788942681946	0.0016467022021930226	0.23891409043423797
total_ncp	trial_6_total	-1.0345164820132802	-1.0281277786786003	0.0035067951587987485	0.003316409636566387	1.3236413228782935
total_ncp	trial_7_total	-1.5763191126785199	-1.5909844343098132	0.011150895539840206	0.004550538789588435	1.2176792718572942
total_ncp	trial_8_total	-1.0289996732025481	-1.0279254189230251	0.002842023556684128	0.002751422375911833	0.2715724317314684
total_online_gradient	population_mean	-1.102907003809058	-1.1027416024678596	0.002175057840575703	0.003250205071870694	0.04229299186341568
total_online_gradient	between_trial_sd	0.3881228427128739	0.38142224534326635	0.004995580823074914	0.00404788995480223	1.042129689157364
total_online_gradient	trial_1_total	-1.2362233574882018	-1.233626020067681	0.002177512564879633	0.0019351469428597777	0.8915953271246331
total_online_gradient	trial_2_total	-1.0504189846740837	-1.0528132323613693	0.002708443053199598	0.002355026728885571	0.6670840446587082
total_online_gradient	trial_3_total	-0.7860005933698562	-0.7919474009524416	0.005917205233622606	0.003486939302245214	0.8658475838487337
total_online_gradient	trial_4_total	-1.1599358100290593	-1.1612318542776192	0.0028619585645545064	0.002595638854021997	0.3354415566283216
total_online_gradient	trial_5_total	-0.9943760273140557	-0.9959567246359183	0.0025335644008473135	0.0016467022021930226	0.5231179381172154
total_online_gradient	trial_6_total	-1.0211852087447357	-1.0281277786786003	0.0037529038540148993	0.003316409636566387	1.3862186396390628
total_online_gradient	trial_7_total	-1.5999711109019337	-1.5909844343098132	0.00564537848635145	0.004550538789588435	1.2393623947060606
total_online_gradient	trial_8_total	-1.0230792303362137	-1.0279254189230251	0.0032875626236574585	0.002751422375911833	1.1304374644257988
total_online_position	population_mean	-1.111269427526489	-1.1027416024678596	0.00550308213848702	0.003250205071870694	1.3343022978504426
total_online_position	between_trial_sd	0.37046225711863945	0.38142224534326635	0.012525512790177442	0.00404788995480223	0.8326136618370298
total_online_position	trial_1_total	-1.2413842535315907	-1.233626020067681	0.0020589447018507533	0.0019351469428597777	2.7456887397793204
total_online_position	trial_2_total	-1.0631743846231343	-1.0528132323613693	0.007572889280150737	0.002355026728885571	1.3064737118606113
total_online_position	trial_3_total	-0.8090974882120597	-0.7919474009524416	0.017767971163636178	0.003486939302245214	0.9471579702752476
total_online_position	trial_4_total	-1.167747698277769	-1.1612318542776192	0.002729225370172289	0.002595638854021997	1.7299777353065373
total_online_position	trial_5_total	-1.0054066114392732	-0.9959567246359183	0.009015389380735529	0.0016467022021930226	1.0311354720837922
total_online_position	trial_6_total	-1.0345394179003577	-1.0281277786786003	0.007762174374944379	0.003316409636566387	0.7595858651421836
total_online_position	trial_7_total	-1.5871492987283506	-1.5909844343098132	0.009283100585107102	0.004550538789588435	0.3709587961494047
total_online_position	trial_8_total	-1.037747394083653	-1.0279254189230251	0.011091829387409876	0.002751422375911833	0.8594663913075488
total_posthoc_gradient	population_mean	-1.1022363147699716	-1.1027416024678596	0.0020467075635219015	0.003250205071870694	0.13155302441411595
total_posthoc_gradient	between_trial_sd	0.3898616771643091	0.38142224534326635	0.003682722894950851	0.00404788995480223	1.5421630902501433
total_posthoc_gradient	trial_1_total	-1.2379066829538599	-1.233626020067681	0.0021687254314597185	0.0019351469428597777	1.4727528347468777
total_posthoc_gradient	trial_2_total	-1.0491101901121194	-1.0528132323613693	0.003303154583894359	0.002355026728885571	0.9128167105249356
total_posthoc_gradient	trial_3_total	-0.7830016457739404	-0.7919474009524416	0.004247612526754438	0.003486939302245214	1.6278210107050235
total_posthoc_gradient	trial_4_total	-1.1598272171269142	-1.1612318542776192	0.0026257057651779187	0.002595638854021997	0.3804429929641771
total_posthoc_gradient	trial_5_total	-0.9899057740167085	-0.9959567246359183	0.002148000917338829	0.0016467022021930226	2.235650457119683
total_posthoc_gradient	trial_6_total	-1.0209951395705514	-1.0281277786786003	0.003824114233647665	0.003316409636566387	1.4090946174180146
total_posthoc_gradient	trial_7_total	-1.6013978523381531	-1.5909844343098132	0.004927024607849683	0.004550538789588435	1.5526344445417026
total_posthoc_gradient	trial_8_total	-1.0254803306901745	-1.0279254189230251	0.0028764301286313947	0.002751422375911833	0.6142705793262992
total_posthoc_position	population_mean	-1.1025927314376818	-1.1027416024678596	0.0020747679334756886	0.003250205071870694	0.038607945214235745
total_posthoc_position	between_trial_sd	0.39281928159368956	0.38142224534326635	0.003849220643756658	0.00404788995480223	2.0403342564776294
total_posthoc_position	trial_1_total	-1.2366726239882198	-1.233626020067681	0.0023361614463946684	0.0019351469428597777	1.0043021793397806
total_posthoc_position	trial_2_total	-1.0530539777722847	-1.0528132323613693	0.0023160014824501005	0.002355026728885571	0.07288621003183567
total_posthoc_position	trial_3_total	-0.7798602223824517	-0.7919474009524416	0.0035438084962571654	0.003486939302245214	2.431219720818016
total_posthoc_position	trial_4_total	-1.162722327361612	-1.1612318542776192	0.0024379328958372666	0.002595638854021997	0.4185523843294037
total_posthoc_position	trial_5_total	-0.9950881307908487	-0.9959567246359183	0.001606312372353876	0.0016467022021930226	0.37758285285969717
total_posthoc_position	trial_6_total	-1.0210559624857092	-1.0281277786786003	0.0033143472845372575	0.003316409636566387	1.5082829917987641
total_posthoc_position	trial_7_total	-1.6036735486227138	-1.5909844343098132	0.005798045742189543	0.004550538789588435	1.7216009387519735
total_posthoc_position	trial_8_total	-1.026221616263705	-1.0279254189230251	0.002710841281312743	0.002751422375911833	0.44111278486241995
