parameter	mean	sd	bulk_ess	tail_ess	split_rhat
log_tau_intercept	7.79863149065233	0.15763403164276035	142.04985843099809	158.8659730778729	1.010712102859655
log_tau_load	4.111207671463991	0.21703826315576003	460.87480303894426	970.894435148611	1.0024749716612664
log_sigma_intercept	6.051494169134143	0.014756966360621444	1758.9648775588355	1302.270311139075	0.9998455697768069
log_sigma_subj_slope	0.07817435376450198	0.002830257730444974	2632.663336007037	1078.1300235092563	1.0010433880638776
total_intercept[701]	613.135191443637	52.31761990419534	1536.9720259451358	1511.876030762224	1.0007201106644175
total_intercept[702]	1554.4517929641586	33.313423388686324	2463.034862771218	1554.1639287310222	1.0003547963167456
total_intercept[703]	1834.5230205771975	36.96013394036159	2012.8249190319764	1512.3281581128413	0.999677456660142
total_intercept[704]	4815.73222835187	40.66468070637211	1857.7539763040866	1779.1584759863263	1.0000126665619664
total_intercept[705]	4120.377613654992	46.97794494185163	2475.0442270375156	1507.9893140644067	0.9999130158510932
total_intercept[706]	5512.467970616476	47.57379393860294	1954.0832962968857	1354.4136221636918	0.9995006681267845
total_intercept[707]	5381.541705069411	49.353986070735985	2474.9469035706384	1549.2005701142668	0.9998328904727268
total_intercept[708]	5019.109547710407	53.17664179234662	2374.167067817297	1587.6281110022403	0.9998475360847117
total_intercept[709]	4327.713640745371	60.21856797499035	2370.5693348136824	1765.3882531552667	1.0029623972565194
total_intercept[710]	5653.825057803762	65.18554490840917	2420.8067496498006	1344.8295806489728	1.0007261338152882
total_intercept[711]	3735.1870220602086	71.23829396114833	1788.0159758778138	1248.364459493126	1.000643239502564
total_intercept[712]	6561.949990260852	77.79541854918604	2213.8651005526845	1653.9207166274548	1.0028335034549871
total_intercept[713]	9354.854542892916	76.82572080786264	1802.1751148735068	1739.1381332198812	1.0022624736569032
total_intercept[714]	5618.186496780291	82.04038724971093	2089.4866528799316	1700.1146343188727	1.0005747534479836
total_intercept[715]	6384.564010782527	90.36237590038718	1373.4536389196326	1165.5431053814889	1.00144057055531
total_intercept[716]	6227.735376302958	124.48893983128139	1391.6002582870344	1336.0333852506492	1.0020058423574667
total_intercept[717]	6955.21746937025	102.80455777658997	1856.0821603282202	1544.6680528584257	1.0026210838445726
total_intercept[718]	6779.471036256411	113.80965528673713	1137.4014845793201	626.0041735553964	0.9995986770560487
total_intercept[719]	10161.236307244353	118.4690944932542	1190.5331856244495	820.4979999078997	0.999973576115712
total_intercept[720]	8766.91102361881	121.54577863737329	1783.9217724574567	1414.4664190867227	1.0018436195558802
total_load[701]	36.16157476968861	17.245540589079596	1158.4366573720322	1352.548601426593	1.000301306127328
total_load[702]	22.551367825974424	11.07380379130133	2631.156594139747	1389.295110453841	0.9998850347274523
total_load[703]	20.903967058975475	11.945071731438844	1624.249624618046	1193.200877774602	0.9997258656435529
total_load[704]	69.78831847442945	13.53205514852142	2010.114651463692	1386.7624105241962	1.0022703274357776
total_load[705]	37.523473741387946	15.048656697754483	2579.6129757554863	1523.0151062268098	0.999628379885562
total_load[706]	52.58195658725941	15.375324871836089	2255.632071586408	1351.8715637769078	0.999545512121128
total_load[707]	58.00578595443632	16.689734887791698	2493.422560136436	1839.8704169655505	1.0009607779187302
total_load[708]	33.64650845025075	17.25925461451585	2548.7557690917974	1641.5429074527024	0.9995950781870663
total_load[709]	14.825656402005276	18.844314543419202	3023.598641729438	1518.0709010780863	1.0008715726866502
total_load[710]	-15.515062911062596	21.51443492526787	1955.5947749970712	1261.2921063758447	1.0000916299849056
total_load[711]	72.11575376928792	22.5364229464033	1841.1735772384357	1279.509665270666	1.0008099200707339
total_load[712]	175.13998709161046	25.294956346833665	2195.9341530697634	1571.6615817921797	1.0059052279501552
total_load[713]	46.631800012720085	24.855119628274476	1597.629557127854	1566.761687185211	1.0008396966140463
total_load[714]	55.01647102316939	25.591480725429996	1887.0806835508838	1210.9472572918946	1.0018987920548386
total_load[715]	17.32816461679377	28.480567476078285	1194.253488416726	874.6624210015615	1.0007684990068828
total_load[716]	27.870370942360722	38.29901595466516	1608.5712486845903	1370.0266715244334	1.0009462873055182
total_load[717]	151.2400616244775	32.81615144214202	1731.8868732925462	1223.0491273576254	1.0007302450065179
total_load[718]	170.967260841064	36.59465767373916	1055.5220343440658	1010.9938320246707	0.9999208762355244
total_load[719]	28.032833087509246	36.30948992510597	1403.7434079563807	1103.531777069605	0.9996120128342332
total_load[720]	104.81314662730485	37.54983026811126	1525.591239338408	1259.7839813320775	0.9999430761533588
