arm	recovery_seed	parameter	conditional_noise_variance_fraction	conditional_mean_bulk_ess	recovered_bulk_ess	conditional_mean_mean_ess	recovered_mean_ess	conditional_mean_mcse	recovered_mcse	predicted_recovered_mcse	recovered_mean	conditional_mean	posterior_sd_from_total_variance
centered_total	106	deviation_load[718]	0.14981695811282042	2287.437253415367	2176.8966014200228	2269.34465044021	2151.0963416738496	0.715815221753234	0.7938676963115386	0.7841195891740124	112.76644319830041	112.4249652181378	36.982387041819294
centered_total	106	deviation_load[719]	0.15023793273889047	2190.5380467019722	2103.0257724283174	2188.7611658368155	2117.8715091676418	0.7276710721477415	0.8014620104741315	0.7949574124904013	-30.392045240002407	-30.733523220165004	36.930537393660785
centered_total	106	deviation_load[720]	0.1366474949841481	2097.708369285294	2092.392274460809	2070.318541040749	2078.5498489743572	0.7907698100886601	0.8538060799115995	0.8530937761937113	44.85456321322008	44.5130852330575	38.723498725360265
centered_total	106	population_intercept_at_load0	0.9988033756534723	2254.786064585743	1871.4579214379826	2246.1177365031263	1858.2546616099016	0.3931321063455067	12.374550237871606	12.042936115014916	5487.937657599412	5472.571992501612	538.6117885258559
centered_total	106	log_sigma_intercept_at_subject0	0.0	3317.4692627562977	3317.4692627562977	3313.6097751105794	3313.6097751105794	0.03363334208752098	0.03363334208752098	0.03363334208752098	-49.54013812095642	-49.54013812095642	1.936068441626708
centered_total	107	population_intercept_at_mean_load	0.9996225554009212	2487.431010906602	1956.3799185298403	2479.687271029064	1957.7328637335872	0.21043327323066527	11.976454854865041	12.060224874523353	5627.5843124534495	5619.072602420179	539.3693443623026
centered_total	107	population_load	0.8446256514354386	2177.5565203631763	2037.756602195263	2147.96053619976	2040.0373906020918	0.13247069195968236	0.3420405479476919	0.3464110025115649	58.5629504901524	58.737332895189084	15.575546489868143
centered_total	107	log_tau_intercept	0.0	2491.1529243351583	2491.1529243351583	2416.5803763402437	2416.5803763402437	0.0032208151012916614	0.0032208151012916614	0.0032208151012916614	7.81087556930598	7.81087556930598	0.15833116818788753
centered_total	107	log_tau_load	0.0	1894.5589177510224	1894.5589177510224	1843.2510726127018	1843.2510726127018	0.005287233439665858	0.005287233439665858	0.005287233439665858	4.1064299964807836	4.1064299964807836	0.22699732180395865
centered_total	107	log_sigma_intercept	0.0	3076.954506877631	3076.954506877631	3092.520184063529	3092.520184063529	0.00026587421744814216	0.00026587421744814216	0.00026587421744814216	6.051434629235876	6.051434629235876	0.01478538017801199
centered_total	107	log_sigma_subj_slope	0.0	3319.6173549091636	3319.6173549091636	3310.15102989027	3310.15102989027	4.737637551125306e-5	4.737637551125306e-5	4.737637551125306e-5	0.07821230571321935	0.07821230571321935	0.002725748219488433
centered_total	107	deviation_intercept[701]	0.9910537886375682	2590.2676302728296	1986.0732406818638	2593.6957661921742	1982.2210779872512	1.0042163845295407	11.93229130721082	12.07833630779705	-4865.335308632902	-4856.38866007863	540.7135366796729
centered_total	107	deviation_intercept[702]	0.9954066422869504	2575.028179025755	1973.226264434053	2577.35399679621	1974.1219527844842	0.7202672791037468	11.964260259088748	12.058048862508329	-3927.284333200396	-3918.337684646125	539.5299874034527
centered_total	107	deviation_intercept[703]	0.9944845633447262	2967.544340745767	1977.9494933141418	2963.745696076415	1979.230108645995	0.7363534306211011	11.93319623910206	12.059020432525951	-3646.1490389459527	-3637.2023903916825	539.7800536160079
centered_total	107	deviation_intercept[704]	0.9936316721834674	2434.141076984228	1977.3940972617247	2399.9115499088284	1978.3050603677952	0.8796668575644438	11.912071095157337	12.06861927469701	-665.871515057969	-656.9248665036973	540.0116660437957
centered_total	107	deviation_intercept[705]	0.992368718020239	2179.661531451663	1961.951210925973	2180.6440963090404	1963.1491315880885	1.0108475853346022	11.993953316490968	12.078889446388176	-1362.1800973480078	-1353.2334487937362	540.3551840903856
centered_total	107	deviation_intercept[706]	0.9922412383617938	2171.622005196935	1978.2152758259217	2167.7876165459543	1978.8306596261523	1.0223393055464638	11.94954039735734	12.079856583294195	29.86138075220824	38.80802930647967	540.3898944406931
centered_total	107	deviation_intercept[707]	0.9908736032188781	3024.9706059249047	1969.6856169253556	3009.1872537845943	1969.1561777559618	0.9417416802109764	11.95717553228134	12.073302564316753	-98.6025738521622	-89.65592529789079	540.7626974736701
centered_total	107	deviation_intercept[708]	0.9906224579493477	2786.1906757731545	1953.8209755097507	2802.1441651325804	1952.7639128374055	0.9893752526071274	12.014961982787321	12.0771114430464	-461.70238332571324	-452.7557347714418	540.8312409362584
centered_total	107	deviation_intercept[709]	0.9884401215705653	1689.9533987984355	1938.7630475421395	1684.3237019364885	1942.3503370294	1.4184189535902156	12.093566135611793	12.119804855904027	-1154.7534509523566	-1145.8068023980852	541.4279513053318
centered_total	107	deviation_intercept[710]	0.9864159184454098	2377.6354022977966	1996.5480927903434	2363.4349126060924	1998.3915766625144	1.2993589314970255	11.931614163921102	12.106448325175801	169.56646241553483	178.5131109698063	541.9831929927466
centered_total	107	deviation_intercept[711]	0.9859702709648567	2281.5839948064695	1962.4521537629448	2279.218970165677	1958.8268874307262	1.3449791791297123	12.057366283902914	12.111429577452173	-1745.4110300351726	-1736.4643814809015	542.1056643111712
centered_total	107	deviation_intercept[712]	0.9823761634311157	2264.8243749214294	1960.7488120859086	2271.1339332736857	1958.4103022497602	1.5128846013944	12.081774534958436	12.131223237350271	1077.8711613559312	1086.8178099102029	543.0964289962045
centered_total	107	deviation_intercept[713]	0.9804666560626089	2372.8345612684557	1993.70256645121	2394.1210191152963	1996.8250698949198	1.5527970227471841	11.888241694455932	12.13626532386069	3877.8223871236414	3886.7690356779126	543.6250253501627
centered_total	107	deviation_intercept[714]	0.9799664393929823	2534.1725682538545	1968.8293253037941	2529.3004766785393	1965.5120827485002	1.5303441687946764	12.009547614023473	12.133412986140987	134.6550864521862	143.60173500645763	543.7637523495905
centered_total	107	deviation_intercept[715]	0.9738419700914623	3060.121587484711	2043.4472129872786	3058.386997122624	2040.9665295787227	1.5952468956918855	11.941949797068405	12.141769643487127	903.8006284041554	912.7472769584269	545.4709311948515
centered_total	107	deviation_intercept[716]	0.9512684936322741	2671.9822213159	1997.5760852702351	2668.320856767253	2002.026954180494	2.358577718780595	12.042063375027919	12.265424830507062	754.1398127925314	763.086461346803	551.9049621009635
centered_total	107	deviation_intercept[717]	0.9662600338245908	2820.7645546751824	1935.5224479880426	2778.649900175714	1940.5520135374686	1.9082015881911463	12.176334862887446	12.186836780660768	1473.4251611748016	1482.371809729073	547.6068182404314
