index	centeredness	loss	admissible
8	0.34	-0.6544299789651989	true
8	0.35	-0.6336969218975197	true
8	0.36	-0.6124827071944832	true
8	0.37	-0.5908558747179803	true
8	0.38	-0.5688916113390732	true
8	0.39	-0.5466709076816093	true
8	0.4	-0.5242794739018234	true
8	0.41	-0.5018064447010182	true
8	0.42	-0.47934291861751177	true
8	0.43	-0.4569803889053146	true
8	0.44	-0.4348091316191186	true
8	0.45	-0.41291661994120765	true
8	0.46	-0.3913860319252931	true
8	0.47	-0.37029491194052194	true
8	0.48	-0.34971403500053194	true
8	0.49	-0.3297065091210284	true
8	0.5	-0.3103271353642785	true
8	0.51	-0.291622029813757	true
8	0.52	-0.2736284977056254	true
8	0.53	-0.2563751383267703	true
8	0.54	-0.23988215067299803	true
8	0.55	-0.22416180444592446	true
8	0.56	-0.20921903860727706	true
8	0.57	-0.1950521500023859	true
8	0.58	-0.1816535369542444	true
8	0.59	-0.16901046660139452	true
8	0.6	-0.1571058395130362	true
8	0.61	-0.14591893024326688	true
8	0.62	-0.13542608756750962	true
8	0.63	-0.12560138287576175	true
8	0.64	-0.11641719938499023	true
8	0.65	-0.10784475837523079	true
8	0.66	-0.0998545815224333	true
8	0.67	-0.09241689062041791	true
8	0.68	-0.08550194761369334	true
8	0.69	-0.07908033898057326	true
8	0.7	-0.0731232091976913	true
8	0.71	-0.06760244836725693	true
8	0.72	-0.06249083917540019	true
8	0.73	-0.05776216824248543	true
8	0.74	-0.05339130668237626	true
8	0.75	-0.04935426435463694	true
8	0.76	-0.04562822190887754	true
8	0.77	-0.04219154431236287	true
8	0.78	-0.039023779141562104	true
8	0.79	-0.036105642520284344	true
8	0.8	-0.033418995211277024	true
8	0.81	-0.03094681102067807	true
8	0.82	-0.02867313935865654	true
8	0.83	-0.026583063516001263	true
8	0.84	-0.02466265596488137	true
8	0.85	-0.022898931771090536	true
8	0.86	-0.02127980101274298	true
8	0.87	-0.019794020934230508	true
8	0.88	-0.018431148421728005	true
8	0.89	-0.017181493265115918	true
8	0.9	-0.016036072568409467	true
8	0.91	-0.014986566584340616	true
8	0.92	-0.014025276176502536	true
8	0.93	-0.013145082052510141	true
8	0.94	-0.012339405862221858	true
8	0.95	-0.011602173214679566	true
8	0.96	-0.010927778634702276	true
8	0.97	-0.010311052453839805	true
8	0.98	-0.00974722960963296	true
8	0.99	-0.00923192031095264	true
8	1.0	-0.008761082514844847	true
9	0.0	-0.9914607026926944	true
9	0.01	-0.9926919410240028	true
9	0.02	-0.9933395727363552	true
9	0.03	-0.9934007236635224	true
9	0.04	-0.9928723674916249	true
9	0.05	-0.9917513318505289	true
9	0.06	-0.9900343083281239	true
9	0.07	-0.9877178668422444	true
9	0.08	-0.9847984749233926	true
9	0.09	-0.9812725225788252	true
9	0.1	-0.9771363535230991	true
9	0.11	-0.9723863036689036	true
9	0.12	-0.9670187478714932	true
9	0.13	-0.9610301560051198	true
9	0.14	-0.9544171595147437	true
9	0.15	-0.9471766296233182	true
9	0.16	-0.939305768375204	true
9	0.17	-0.930802213649561	true
9	0.18	-0.9216641591720617	true
9	0.19	-0.9118904903766508	true
9	0.2	-0.9014809367081029	true
9	0.21	-0.8904362405981904	true
9	0.22	-0.8787583428820406	true
9	0.23	-0.8664505838380642	true
9	0.24	-0.8535179183305167	true
9	0.25	-0.839967142710525	true
9	0.26	-0.8258071301998622	true
9	0.27	-0.811049070463149	true
