arm	retained_draws	min_bulk_ess	limiting_parameter	min_tail_ess	max_split_rhat	divergences	divergence_percent	sampling_gradients	transition_gradients	all_gradient_calls	min_bulk_ess_per_1000_sampling_gradients	min_bulk_ess_per_1000_all_gradients	min_total_coefficient_ess_per_1000_gradients	min_common_bulk_ess_per_1000_gradients	fit_seconds	compile_seconds
brms_native_ncp	2000	322.0528388715402	log_tau_intercept	493.98209870803606	1.005682873281681	0	0.0	682496	1063829	1063829	0.47187505695497145	0.3027298925593683	2.2673186946256543	0.47187505695497145	NaN	NaN
