arm	retained_draws	min_bulk_ess	limiting_parameter	min_tail_ess	max_split_rhat	divergences	divergence_percent	sampling_gradients	transition_gradients	all_gradient_calls	min_bulk_ess_per_1000_sampling_gradients	min_bulk_ess_per_1000_all_gradients	min_total_coefficient_ess_per_1000_gradients	min_common_bulk_ess_per_1000_gradients	fit_seconds	compile_seconds
online_position	2000	1238.5772622433328	log_tau_load	905.3939978166865	1.0048161146327774	0	0.0	30352	35468	35586	40.80710537174924	34.80518356216863	44.67653268775526	40.80710537174924	26.989158383	26.330095483
