arm	recovery_seed	scope	min_bulk_ess	limiting_parameter	min_bulk_ess_per_1000_sampling_gradients	min_bulk_ess_per_1000_all_gradients
partial	112	original_physical_plus_raw_intercepts48	1894.3519909100817	deviation_load[702]	63.432627608829414	55.26114325875384
partial	112	original_stan_ncp46	1906.1805163534525	population_load	63.82870735177647	55.60619942688018
partial	113	original_physical46	1856.4755662938855	deviation_intercept[710]	62.16433050809957	54.15623005524753
partial	113	original_physical_plus_raw_intercepts48	1856.4755662938855	deviation_intercept[710]	62.16433050809957	54.15623005524753
partial	113	original_stan_ncp46	1862.9041595889105	z_intercept[706]	62.37959280702218	54.34376194833461
partial	114	original_physical46	1935.8054251284912	deviation_load[710]	64.82070135040487	56.47040330013101
partial	114	original_physical_plus_raw_intercepts48	1935.8054251284912	deviation_load[710]	64.82070135040487	56.47040330013101
partial	114	original_stan_ncp46	2045.9594720130858	log_tau_load	68.50922421688608	59.68376522791966
partial	115	original_physical46	1966.5006923263888	deviation_load[702]	65.84853644275344	57.36583116471379
partial	115	original_physical_plus_raw_intercepts48	1966.5006923263888	deviation_load[702]	65.84853644275344	57.36583116471379
partial	115	original_stan_ncp46	1930.5463321026389	z_load[713]	64.64459992307256	56.316987517579896
partial	116	original_physical46	1864.4654223679008	deviation_load[701]	62.43187189820188	54.38930637012546
partial	116	original_physical_plus_raw_intercepts48	1864.4654223679008	deviation_load[701]	62.43187189820188	54.38930637012546
partial	116	original_stan_ncp46	1850.7849554101185	z_load[701]	61.97377964807522	53.99022623716798
partial	117	original_physical46	1853.5920933294967	deviation_load[705]	62.06777703353525	54.07211474123386
partial	117	original_physical_plus_raw_intercepts48	1853.5920933294967	deviation_load[705]	62.06777703353525	54.07211474123386
partial	117	original_stan_ncp46	1839.2337617873025	z_load[705]	61.58698639791396	53.653260262173355
partial	118	original_physical46	1720.6268745827085	deviation_intercept[708]	57.61541905246145	50.193316061339225
partial	118	original_physical_plus_raw_intercepts48	1720.6268745827085	deviation_intercept[708]	57.61541905246145	50.193316061339225
partial	118	original_stan_ncp46	1658.1957778666372	z_intercept[708]	55.52490550049013	48.37210553870003
partial	119	original_physical46	1832.7329965898132	deviation_load[701]	61.36930741326725	53.46362300437028
partial	119	original_physical_plus_raw_intercepts48	1832.7329965898132	deviation_load[701]	61.36930741326725	53.46362300437028
partial	119	original_stan_ncp46	1830.0457672736736	z_load[701]	61.27932518328669	53.385232417551734
partial	120	original_physical46	1627.677649592599	population_load	54.50300192849581	47.48184508729869
partial	120	original_physical_plus_raw_intercepts48	1627.677649592599	population_load	54.50300192849581	47.48184508729869
partial	120	original_stan_ncp46	1627.677649592599	population_load	54.50300192849581	47.48184508729869
