arm	recovery_seed	parameter	conditional_noise_variance_fraction	conditional_mean_bulk_ess	recovered_bulk_ess	conditional_mean_mean_ess	recovered_mean_ess	conditional_mean_mcse	recovered_mcse	predicted_recovered_mcse	recovered_mean	conditional_mean	posterior_sd_from_total_variance
partial	117	deviation_intercept[716]	0.9556879940115592	2640.256494075022	2054.5580175278164	2605.2632332107964	2063.8656975333056	2.284686820644244	12.052068205827434	12.323376706203511	766.6374152150171	765.945806617506	553.9770538564713
partial	117	deviation_intercept[717]	0.9649349216001413	2482.6592502446224	2020.03225407537	2495.249707499336	1969.298580232462	2.066718037230671	12.269080784757783	12.284833862123998	1484.1410857901267	1483.4494771926154	551.3162955390975
partial	117	deviation_intercept[718]	0.9580564567605109	2379.130963252242	1997.4414632804942	2345.7395875794373	2002.1758990707074	2.3396287494582917	12.226942356954439	12.333680807442098	1307.5136066751807	1306.8219980776696	553.2918719328981
partial	117	deviation_intercept[719]	0.9596155570611061	2833.3132777899177	1970.64865664985	2863.174093617103	1948.6466357129507	2.0762725952718384	12.419313278668653	12.28644486678106	4686.608767066333	4685.917158468822	552.8422188467633
partial	117	deviation_intercept[720]	0.9558835435339743	2396.8847708873313	1996.1619299745432	2402.1556212034475	2007.795825455467	2.3738162042257054	12.267289677147357	12.340211624847377	3300.3811467684495	3299.6895381709382	553.9203861326675
partial	117	deviation_load[701]	0.4040511784209022	2029.6717704396237	2041.7846914232225	2021.8259332529165	2045.1643977093213	0.3826014878541125	0.4898816860104767	0.4967038834445948	-22.74964729585041	-22.902486521025942	22.285072601542602
partial	117	deviation_load[702]	0.5831605033726391	2022.680997656224	1980.2281883826652	2017.9867564308065	1977.5151357383713	0.2666020389847603	0.42201907698255975	0.4140138844430132	-35.838011468406094	-35.99085069358163	18.549755560764822
partial	117	deviation_load[703]	0.5510774521903495	2409.1774734569512	2261.2588609757236	2401.13413687938	2259.8244338829977	0.26091762678453195	0.4031584878872738	0.41037648237640684	-37.43554001113206	-37.58837923630759	19.082089181783143
partial	117	deviation_load[704]	0.5022307559326462	2199.3751124095475	2201.5727396977845	2201.702237862087	2195.131660591202	0.3005490277446734	0.4270181829301814	0.43664695968142214	11.246612221664305	11.093772996488777	19.988517730934856
partial	117	deviation_load[705]	0.4593538221956366	2370.0428784099345	1853.5920933294967	2368.6243129193604	1877.6222396903745	0.3157672261318101	0.49371849872195933	0.4472580803291749	-20.410364455566306	-20.56320368074183	20.900591396991725
partial	117	deviation_load[706]	0.46221081527798513	2300.590748483199	2245.3531631513983	2283.792885563041	2245.077077569797	0.3197347684276745	0.44160661205213814	0.4500679631591874	-5.946701850544099	-6.09954107571963	20.83589645388685
partial	117	deviation_load[707]	0.41558075889283785	2258.441916775895	2272.689553583004	2260.1083274775006	2279.1222352188543	0.35334760459618214	0.4603434091212003	0.47453701541041127	-0.6850897416560692	-0.8379289668315991	21.973767562270687
partial	117	deviation_load[708]	0.4133711816337335	2696.15181022005	2378.279325710635	2701.9461434196355	2384.0624162335043	0.3246425918169159	0.450572394612772	0.45356770359271137	-24.360367672789543	-24.513206897965077	22.032417064594277
partial	117	deviation_load[709]	0.35223166033341474	2465.2330484336994	2316.7375251125895	2470.173033038383	2309.8408923351403	0.38651309995479904	0.5070001080988744	0.4997231491110148	-42.81277198596802	-42.965611211143546	23.86811090674961
partial	117	deviation_load[710]	0.3255486284001826	2081.8639826815456	2093.79524323734	2068.9382011720795	2091.770177804599	0.44825574983766014	0.5373807604982213	0.5488752741591517	-74.12224888218655	-74.27508810736208	24.82700359931432
partial	117	deviation_load[711]	0.3051834618381496	2675.393418372699	2353.2227796061975	2677.4191465430663	2365.584075791961	0.4130747376940765	0.5375535954439827	0.5205397086119282	14.461739416389628	14.3089001912141	25.641991069678646
partial	117	deviation_load[712]	0.2740834384857007	2305.317892556579	2092.5559584398084	2309.4112752023725	2107.298261316844	0.4797152851626322	0.5986910120133624	0.5748544199529361	116.70039495992269	116.54755573474716	27.0576979978985
