arm	retained_draws	min_bulk_ess	limiting_parameter	min_tail_ess	max_split_rhat	divergences	divergence_percent	sampling_gradients	transition_gradients	all_gradient_calls	min_bulk_ess_per_1000_sampling_gradients	min_bulk_ess_per_1000_all_gradients	min_total_coefficient_ess_per_1000_gradients	min_common_bulk_ess_per_1000_gradients	fit_seconds	compile_seconds
brms_ncp	2000	83.74104966131779	log_tau_intercept	163.03517768578172	1.009113386392819	0	0.0	234960	273916	274051	0.35640555695147164	0.3055673931542588	6.556776543408219	0.35640555695147164	61.471712019	22.015517143
