index	centeredness	loss	admissible
6	0.03	-0.6978493875552485	true
6	0.04	-0.7022123333887876	true
6	0.05	-0.7065485467653247	true
6	0.06	-0.7108573848904551	true
6	0.07	-0.7151381945493795	true
6	0.08	-0.719390312142065	true
6	0.09	-0.723613063729855	true
6	0.1	-0.7278057650940171	true
6	0.11	-0.731967721806711	true
6	0.12	-0.7360982293148657	true
6	0.13	-0.7401965730374548	true
6	0.14	-0.7442620284766557	true
6	0.15	-0.7482938613433747	true
6	0.16	-0.7522913276976211	true
6	0.17	-0.7562536741042007	true
6	0.18	-0.760180137804194	true
6	0.19	-0.7640699469026777	true
6	0.2	-0.7679223205731325	true
6	0.21	-0.7717364692789661	true
6	0.22	-0.7755115950125696	true
6	0.23	-0.7792468915523038	true
6	0.24	-0.7829415447377899	true
6	0.25	-0.7865947327638614	true
6	0.26	-0.790205626493506	true
6	0.27	-0.7937733897900995	true
6	0.28	-0.7972971798692022	true
6	0.29	-0.8007761476701583	true
6	0.3	-0.8042094382477014	true
6	0.31	-0.8075961911837333	true
6	0.32	-0.8109355410193995	true
6	0.33	-0.8142266177075455	true
6	0.34	-0.8174685470855884	true
6	0.35	-0.8206604513687923	true
6	0.36	-0.8238014496638864	true
6	0.37	-0.8268906585029037	true
6	0.38	-0.8299271923970718	true
6	0.39	-0.8329101644105257	true
6	0.4	-0.8358386867535437	true
6	0.41	-0.8387118713949622	true
6	0.42	-0.8415288306933397	true
6	0.43	-0.8442886780463947	true
6	0.44	-0.8469905285581603	true
6	0.45	-0.8496334997232288	true
6	0.46	-0.8522167121274054	true
6	0.47	-0.8547392901639961	true
6	0.48	-0.8572003627649047	true
6	0.49	-0.8595990641456253	true
6	0.5	-0.8619345345631559	true
6	0.51	-0.8642059210857864	true
6	0.52	-0.8664123783736327	true
6	0.53	-0.8685530694687392	true
6	0.54	-0.8706271665934828	true
6	0.55	-0.8726338519559627	true
6	0.56	-0.8745723185609844	true
6	0.57	-0.8764417710251962	true
6	0.58	-0.8782414263948675	true
6	0.59	-0.8799705149647528	true
6	0.6	-0.8816282810964323	true
6	0.61	-0.883213984034471	true
6	0.62	-0.8847268987186975	true
6	0.63	-0.8861663165908773	true
6	0.64	-0.8875315463940052	true
6	0.65	-0.8888219149624335	true
6	0.66	-0.8900367680010277	true
6	0.67	-0.891175470851526	true
6	0.68	-0.8922374092442762	true
6	0.69	-0.8932219900335235	true
6	0.7	-0.8941286419144313	true
6	0.71	-0.8949568161200303	true
6	0.72	-0.8957059870963165	true
6	0.73	-0.8963756531537479	true
6	0.74	-0.8969653370934215	true
6	0.75	-0.8974745868062669	true
6	0.76	-0.8979029758436416	true
6	0.77	-0.8982501039577608	true
6	0.78	-0.8985155976104845	true
6	0.79	-0.898699110449035	true
6	0.8	-0.8988003237473119	true
6	0.81	-0.8988189468115542	true
6	0.82	-0.8987547173491904	true
6	0.83	-0.8986074017998178	true
6	0.84	-0.8983767956273547	true
6	0.85	-0.8980627235725164	true
6	0.86	-0.8976650398648782	true
6	0.87	-0.8971836283939076	true
6	0.88	-0.8966184028384633	true
6	0.89	-0.8959693067543769	true
6	0.9	-0.8952363136198729	true
6	0.91	-0.8944194268386807	true
6	0.92	-0.8935186797008449	true
6	0.93	-0.8925341353013472	true
6	0.94	-0.8914658864167854	true
6	0.95	-0.8903140553404804	true
6	0.96	-0.8890787936764968	true
