arm	retained_draws	min_bulk_ess	limiting_parameter	min_tail_ess	max_split_rhat	divergences	divergence_percent	sampling_gradients	transition_gradients	all_gradient_calls	min_bulk_ess_per_1000_sampling_gradients	min_bulk_ess_per_1000_all_gradients	min_total_coefficient_ess_per_1000_gradients	min_common_bulk_ess_per_1000_gradients	fit_seconds	compile_seconds
s2z_auto_native	2000	1502.5446578902295	total_intercept[717]	1132.2274889851062	1.0025723009499352	0	0.0	32248	149223	149223	46.59342154211826	10.06912244017497	46.59342154211826	46.59342154211826	NaN	NaN
